  distance  queryIdx  trainIdx    imgIdx
      0.38      3356       473         0
      0.15      3357      2833         0
      0.26      3358      1990         0
      0.33      3359      2336         0
      0.29      3360      1613         0
      0.30      3361      1756         0
      0.32      3362       317         0
      0.32      3363       610         0
      0.26      3364      3526         0
      0.05      3365      3183         0
      0.08      3366      3249         0
      0.27      3367      3206         0
      0.34      3368      3355         0
      0.27      3369      3080         0
      0.10      3370      3073         0
      0.31      3371      1156         0
      0.25      3372      1248         0
      0.21      3373      3154         0
      0.41      3374      3144         0
      0.27      3375      2578         0
      0.12      3376      2515         0
      0.22      3377      1457         0
      0.29      3378      2784         0
      0.29      3379      1476         0
      0.32      3380      2232         0
      0.40      3381      1826         0
      0.16      3382      3452         0
      0.33      3383      1204         0
      0.27      3384      1487         0
      0.33      3385      3498         0
      0.34      3386      2403         0
      0.31      3387      1394         0
      0.16      3388      2767         0
      0.26      3389      2125         0
      0.06      3390      3246         0
      0.31      3391      2488         0
      0.33      3392       901         0
      0.25      3393      3686         0
      0.26      3394      2738         0
      0.24      3395      1034         0
      0.30      3396      3144         0
      0.12      3397      2885         0
      0.20      3398      3350         0
      0.15      3399      3272         0
      0.26      3400      2988         0
      0.31      3401      2839         0
      0.31      3402      2784         0
      0.25      3403      1986         0
      0.30      3404      3174         0
      0.09      3405      2447         0
      0.28      3406      2108         0
      0.28      3407      2518         0
      0.28      3408      2105         0
      0.22      3409      3465         0
      0.31      3410      1726         0
      0.17      3411      3220         0
      0.35      3412      3290         0
      0.14      3413      3343         0
      0.35      3414      2201         0
      0.32      3415      3560         0
      0.10      3416      3396         0
      0.07      3417      3111         0
      0.30      3418      3154         0
      0.28      3419      3658         0
      0.29      3420       652         0
      0.22      3421      3455         0
      0.31      3422      1307         0
      0.20      3423      1976         0
      0.34      3424       570         0
      0.32      3425      2939         0
      0.27      3426      3676         0
      0.18      3427      1804         0
      0.31      3428      2965         0
      0.10      3429      3702         0
      0.25      3430      2176         0
      0.28      3431      1914         0
      0.10      3432      3248         0
      0.35      3433      1601         0
      0.33      3434       177         0
      0.36      3435      3685         0
      0.29      3436      3446         0
      0.07      3437      2817         0
      0.32      3438      1614         0
      0.30      3439      1443         0
      0.29      3440      1738         0
      0.16      3441      3265         0
      0.29      3442      1703         0
      0.27      3443      1916         0
      0.28      3444      3098         0
      0.24      3445      2080         0
      0.30      3446      1150         0
      0.34      3447       772         0
      0.07      3448      3254         0
      0.35      3449      1336         0
      0.30      3450      3354         0
      0.30      3451      1409         0
      0.17      3452      3399         0
      0.37      3453      2261         0
      0.19      3454      2746         0
      0.09      3455      3410         0
      0.17      3456      3225         0
      0.26      3457      2233         0
      0.30      3458      2218         0
      0.11      3459      2648         0
      0.26      3460      3152         0
      0.33      3461      2058         0
      0.26      3462       733         0
      0.24      3463      3394         0
      0.30      3464      3421         0
      0.18      3465      3379         0
      0.40      3466      3442         0
      0.23      3467      3161         0
      0.07      3468      3528         0
      0.28      3469       932         0
      0.29      3470       833         0
      0.20      3471      2279         0
      0.30      3472      1836         0
      0.27      3473       123         0
      0.30      3474      1860         0
      0.30      3475      2240         0
      0.25      3476      1046         0
      0.27      3477      1657         0
      0.29      3478      1052         0
      0.26      3479      1669         0
      0.25      3480      2983         0
      0.41      3481      3691         0
      0.23      3482      3465         0
      0.09      3483      3495         0
      0.24      3484      1337         0
      0.25      3485      3068         0
      0.18      3486      1192         0
      0.27      3487      1180         0
      0.28      3488      3386         0
      0.34      3489      1627         0
      0.22      3490      3110         0
      0.30      3491       576         0
      0.29      3492      3691         0
      0.31      3493      1431         0
      0.22      3494      1629         0
      0.30      3495      1914         0
      0.35      3496      1812         0
      0.47      3497       804         0
      0.24      3498       427         0
      0.33      3499      3307         0
      0.22      3500      2836         0
      0.26      3501      1347         0
      0.16      3502      3440         0
      0.24      3503       102         0
      0.26      3504      3302         0
      0.32      3505      1493         0
      0.13      3506      3416         0
      0.21      3507       951         0
      0.27      3508      2569         0
      0.28      3509      1614         0
      0.37      3510      3108         0
      0.26      3511      3690         0
      0.35      3512      2721         0
      0.28      3513      1099         0
      0.27      3514      2211         0
      0.25      3515      2081         0
      0.23      3516      1480         0
      0.31      3517      3301         0
      0.32      3518       381         0
      0.25      3519      3418         0
      0.31      3520      3131         0
      0.25      3521       694         0
      0.34      3522      1898         0
      0.24      3523      1463         0
      0.27      3524      1867         0
      0.09      3525      3448         0
      0.31      3526      3608         0
      0.25      3527       233         0
      0.16      3528      2617         0
      0.19      3529      1203         0
      0.09      3530      3464         0
      0.27      3531      1933         0
      0.28      3532      3368         0
      0.13      3533      3542         0
      0.34      3534       437         0
      0.11      3535      3358         0
      0.34      3536      2006         0
      0.29      3537      3494         0
      0.45      3538      2886         0
      0.07      3539      3294         0
      0.16      3540      3162         0
      0.30      3541      1739         0
      0.29      3542      2069         0
      0.33      3543      2264         0
      0.29      3544      3279         0
      0.31      3545      1762         0
      0.27      3546      2749         0
      0.36      3547      3376         0
      0.21      3548      3302         0
      0.28      3549      2745         0
      0.40      3550      3689         0
      0.26      3551       461         0
      0.27      3552      2349         0
      0.25      3553      3023         0
      0.26      3554      1756         0
      0.32      3555      1255         0
      0.31      3556      2977         0
      0.35      3557      1914         0
      0.29      3558       228         0
      0.17      3559      2423         0
      0.13      3560      3290         0
      0.27      3561       769         0
      0.36      3562      3080         0
      0.40      3563      3707         0
      0.26      3564      3531         0
      0.22      3565      3607         0
      0.26      3566       636         0
      0.33      3567      1726         0
      0.32      3568      2331         0
      0.28      3569      3310         0
      0.38      3570       847         0
      0.34      3571      3550         0
      0.19      3572       616         0
      0.30      3573      2258         0
      0.30      3574      1160         0
      0.35      3575       431         0
      0.04      3576      3593         0
      0.10      3577      2812         0
      0.09      3578      3385         0
      0.25      3579      2094         0
      0.24      3580      1854         0
      0.28      3581      1499         0
      0.31      3582      3233         0
      0.30      3583      1654         0
      0.26      3584      3305         0
      0.28      3585      1663         0
      0.34      3586      2378         0
      0.26      3587      1476         0
      0.26      3588      3441         0
      0.29      3589      2715         0
      0.24      3590      2537         0
      0.07      3591      3388         0
      0.32      3592      1238         0
      0.15      3593      2617         0
      0.17      3594      1364         0
      0.29      3595      2564         0
      0.31      3596       259         0
      0.12      3597      3646         0
      0.26      3598      3390         0
      0.33      3599      2699         0
      0.25      3600      2372         0
      0.33      3601      3477         0
      0.10      3602      3471         0
      0.30      3603      2393         0
      0.32      3604      3463         0
      0.36      3605      3519         0
      0.30      3606      2375         0
      0.20      3607      3589         0
      0.37      3608      2677         0
      0.26      3609      3567         0
      0.27      3610      1507         0
      0.33      3611      1911         0
      0.09      3612      3312         0
      0.26      3613      2405         0
      0.08      3614      3390         0
      0.12      3615      3746         0
      0.25      3616      1736         0
      0.29      3617      3556         0
      0.29      3618      2591         0
      0.27      3619      1319         0
      0.19      3620       894         0
      0.07      3621      3328         0
      0.30      3622      1239         0
      0.28      3623      1866         0
      0.29      3624      2564         0
      0.22      3625      1741         0
      0.27      3626      3537         0
      0.33      3627      2230         0
      0.39      3628      1880         0
      0.31      3629      3418         0
      0.09      3630      3706         0
      0.25      3631      3721         0
      0.17      3632      2988         0
      0.28      3633      1721         0
      0.33      3634      1191         0
      0.24      3635      3454         0
      0.33      3636      1811         0
      0.26      3637      2123         0
      0.29      3638      2624         0
      0.32      3639      1586         0
      0.27      3640      1985         0
      0.29      3641      2764         0
      0.42      3642      3292         0
      0.27      3643      2644         0
      0.35      3644      3628         0
      0.31      3645       933         0
      0.26      3646      1432         0
      0.21      3647      3434         0
      0.32      3648       251         0
      0.25      3649      1293         0
      0.24      3650       540         0
      0.30      3651      2834         0
      0.33      3652      2777         0
      0.20      3653      3445         0
      0.17      3654      1908         0
      0.30      3655      3330         0
      0.28      3656      1826         0
      0.14      3657      2812         0
      0.32      3658      1704         0
      0.29      3659       472         0
      0.22      3660      1298         0
      0.30      3661      1053         0
      0.15      3662      3325         0
      0.33      3663      3071         0
      0.30      3664      2779         0
      0.27      3665      1528         0
      0.24      3666      3165         0
      0.33      3667      1780         0
      0.31      3668      2250         0
      0.27      3669      1949         0
      0.31      3670       751         0
      0.33      3671      3688         0
      0.29      3672       725         0
      0.22      3673       179         0
      0.32      3674      2546         0
      0.36      3675      1926         0
      0.19      3676      2279         0
      0.16      3677       553         0
      0.37      3678      3584         0
      0.34      3679      1226         0
      0.37      3680      3500         0
      0.30      3681       444         0
      0.23      3682      2872         0
      0.24      3683      1279         0
      0.14      3684      3582         0
      0.27      3685       479         0
      0.27      3686      2800         0
      0.28      3687      1427         0
      0.29      3688      1868         0
      0.22      3689      3401         0
      0.27      3690      1433         0
      0.11      3691      3543         0
      0.31      3692      2589         0
      0.15      3693      3460         0
      0.33      3694      1798         0
      0.32      3695       933         0
      0.29      3696       693         0
      0.29      3697      3162         0
      0.33      3698      2773         0
      0.17      3699      3710         0
      0.31      3700        97         0
      0.36      3701      1150         0
      0.09      3702      3390         0
      0.28      3703      2564         0
      0.29      3704      3325         0
      0.21      3705       585         0
      0.26      3706      2849         0
      0.24      3707      3251         0
      0.31      3708      2669         0
      0.24      3709      1349         0
      0.33      3710      1101         0
      0.03      3711      3604         0
      0.34      3712      1934         0
      0.30      3713      1614         0
      0.28      3714        60         0
      0.32      3715      1287         0
      0.22      3716      2014         0
      0.27      3717       179         0
      0.29      3718      2417         0
      0.06      3719      3603         0
      0.24      3720      3169         0
      0.21      3721      2139         0
      0.29      3722      2476         0
      0.03      3723      3092         0
      0.36      3724       692         0
      0.31      3725      1756         0
      0.14      3726      3179         0
      0.20      3727      2306         0
      0.17      3728      2648         0
      0.31      3729      2793         0
      0.11      3730      3456         0
      0.27      3731      1180         0
      0.33      3732      2286         0
      0.22      3733      1238         0
      0.17      3734      2306         0
      0.28      3735      2833         0
      0.29      3736      2061         0
      0.32      3737      3255         0
      0.40      3738      3161         0
      0.34      3739      2080         0
      0.30      3740      1148         0
      0.24      3741      1390         0
      0.20      3742      2755         0
      0.24      3743        17         0
      0.21      3744      3227         0
      0.31      3745      2619         0
      0.24      3746      2155         0
      0.21      3747      2456         0
      0.30      3748      1334         0
      0.28      3749       401         0
      0.10      3750      3628         0
      0.33      3751      1345         0
      0.27      3752      3198         0
      0.39      3753      2154         0
      0.33      3754      1893         0
      0.09      3755      3732         0
      0.31      3756      1354         0
      0.30      3757      3702         0
      0.31      3758      3254         0
      0.26      3759      3245         0
      0.30      3760      3213         0
      0.30      3761       298         0
      0.13      3762      3688         0
      0.25      3763      3304         0
      0.35      3764      2459         0
      0.19      3765      3556         0
      0.24      3766      2538         0
      0.34      3767      3054         0
      0.31      3768      2006         0
      0.20      3769      3211         0
      0.09      3770      3389         0
      0.27      3771      3608         0
      0.07      3772      3632         0
      0.25      3773       762         0
      0.37      3774      3477         0
      0.30      3775      3619         0
      0.31      3776       700         0
      0.37      3777      1949         0
      0.32      3778      2739         0
      0.18      3779      2423         0
      0.28      3780      2852         0
      0.28      3781       833         0
      0.20      3782      3353         0
      0.37      3783      2933         0
      0.30      3784       412         0
      0.29      3785      2220         0
      0.30      3786      2252         0
      0.32      3787      2008         0
      0.29      3788      1973         0
      0.09      3789      3497         0
      0.24      3790       906         0
      0.29      3791      1017         0
      0.07      3792      3701         0
      0.35      3793      3494         0
      0.32      3794      2613         0
      0.22      3795      3394         0
      0.31      3796       127         0
      0.34      3797      1612         0
      0.30      3798      1926         0
      0.27      3799      3345         0
      0.25      3800      3078         0
      0.31      3801      1448         0
      0.06      3802      3633         0
      0.29      3803      1073         0
      0.26      3804      2966         0
      0.28      3805       534         0
      0.10      3806      3743         0
      0.17      3807      2617         0
      0.32      3808      3126         0
      0.28      3809      3172         0
      0.28      3810      1770         0
      0.15      3811      2617         0
      0.33      3812       919         0
      0.16      3813      3690         0
      0.25      3814      1755         0
      0.38      3815       624         0
      0.20      3816      3607         0
      0.18      3817      3522         0
      0.19      3818      3437         0
      0.17      3819      3056         0
      0.30      3820      1770         0
      0.32      3821      3014         0
      0.28      3822      1885         0
      0.32      3823      2331         0
      0.21      3824      2771         0
      0.24      3825       610         0
      0.23      3826      2991         0
      0.30      3827      1568         0
      0.31      3828      3300         0
      0.14      3829      1558         0
      0.31      3830      1964         0
      0.24      3831      3141         0
      0.31      3832      2132         0
      0.31      3833      1885         0
      0.35      3834      2715         0
      0.24      3835      2062         0
      0.26      3836       764         0
      0.11      3837      3453         0
      0.21      3838       781         0
      0.29      3839      3017         0
      0.30      3840      1566         0
      0.33      3841       462         0
      0.09      3842      2983         0
      0.26      3843      1734         0
      0.14      3844      3279         0
      0.30      3845      1946         0
      0.24      3846      3023         0
      0.29      3847      1290         0
      0.27      3848      1630         0
      0.31      3849      2546         0
      0.27      3850      2546         0
      0.30      3851      1764         0
      0.19      3852      2408         0
      0.24      3853       451         0
      0.29      3854      2700         0
      0.15      3855      3431         0
      0.28      3856      2451         0
      0.30      3857      3665         0
      0.24      3858      3494         0
      0.34      3859      2187         0
      0.28      3860      3608         0
      0.26      3861      3486         0
      0.26      3862      2832         0
      0.30      3863      1002         0
      0.23      3864      2737         0
      0.23      3865       267         0
      0.34      3866      2351         0
      0.14      3867      3681         0
      0.27      3868      3439         0
      0.19      3869      1531         0
      0.27      3870      1992         0
      0.27      3871      3446         0
      0.34      3872      1906         0
      0.30      3873      1262         0
      0.28      3874      2286         0
      0.20      3875      2198         0
      0.27      3876      1456         0
      0.30      3877      2921         0
      0.32      3878      1964         0
      0.19      3879      3125         0
      0.32      3880      2675         0
      0.32      3881      3150         0
      0.40      3882       488         0
      0.32      3883      2608         0
      0.14      3884      2755         0
      0.27      3885      3587         0
      0.31      3886      2069         0
      0.24      3887       929         0
      0.37      3888      2828         0
      0.29      3889      2652         0
      0.16      3890      2275         0
      0.34      3891      3343         0
      0.34      3892      3388         0
      0.15      3893      1012         0
      0.11      3894      3597         0
      0.18      3895      1766         0
      0.28      3896      3390         0
      0.35      3897       977         0
      0.30      3898       918         0
      0.11      3899      3466         0
      0.23      3900      2465         0
      0.30      3901       907         0
      0.25      3902       517         0
      0.31      3903      3150         0
      0.34      3904      2445         0
      0.20      3905      3058         0
      0.33      3906      1401         0
      0.32      3907      3379         0
      0.26      3908      2251         0
      0.29      3909      1093         0
      0.31      3910      2960         0
      0.33      3911      3390         0
      0.30      3912      1733         0
      0.16      3913      3706         0
      0.15      3914      3590         0
      0.28      3915      1341         0
      0.26      3916      3330         0
      0.29      3917       497         0
      0.26      3918      2609         0
      0.27      3919       321         0
      0.29      3920       694         0
      0.34      3921      3743         0
      0.33      3922      2812         0
      0.17      3923      3624         0
      0.32      3924      2442         0
      0.36      3925      3287         0
      0.33      3926      3424         0
      0.28      3927      2862         0
      0.38      3928      2896         0
      0.17      3929      3617         0
      0.16      3930      2306         0
      0.35      3931      2048         0
      0.28      3932      1751         0
      0.37      3933      3581         0
      0.32      3934      1169         0
      0.30      3935       600         0
      0.37      3936      2803         0
      0.29      3937      1272         0
      0.22      3938      2544         0
      0.32      3939      3564         0
      0.30      3940      1957         0
      0.09      3941      2321         0
      0.30      3942        50         0
      0.28      3943      3493         0
      0.27      3944      2619         0
      0.26      3945      2336         0
      0.16      3946      2996         0
      0.33      3947      2736         0
      0.31      3948      3166         0
      0.44      3949      1537         0
      0.29      3950      1133         0
      0.28      3951      3402         0
      0.24      3952       402         0
      0.37      3953       643         0
      0.26      3954      3355         0
      0.19      3955      2648         0
      0.33      3956      1686         0
      0.21      3957      1102         0
      0.22      3958      3543         0
      0.26      3959      2209         0
